Nomor #,Tanggal,Keterangan,Kode Barang,Nama Barang,Kuantitas,Catatan,Stok Akhir,Nama Departemen,Nama Proyek,No. Lambung,Tipe Penyesuaian,Biaya Satuan,Total Biaya,Nama Gudang
IA.BRCM.2024.12.01000,2024-12-12,"PEMAKAIAN MD045 SHIFT 2 PIT SAMBOJA
HM: 1523.1",114471,PERSEDIAAN HSD/SOLAR,155,,57933,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MD045 - KOMATSU D85ESS - BRCM,Pengurangan,11006.874664,1706065.57292,BBE
IA.BRCM.2024.12.01001,2024-12-12,"PEMAKAIAN MFT005 SHIFT 2 PIT SAMBOJA
HM: 4223.5",114471,PERSEDIAAN HSD/SOLAR,245,,57688,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MFT005 - BRCM,Pengurangan,11006.874664,2696684.29268,BBE
IA.BRCM.2024.12.01002,2024-12-12,"PEMAKAIAN MMH001 SHIFT 2 PIT SAMBOJA
HM: 10749.1",114471,PERSEDIAAN HSD/SOLAR,34,,57654,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MMH001 - BRCM,Pengurangan,11006.874664,374233.738576,BBE
IA.BRCM.2024.12.01003,2024-12-12,"PEMAKAIAN MDT017 SHIFT 2 PIT SAMBOJA
HM: 8303",114471,PERSEDIAAN HSD/SOLAR,130,,57524,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT017 - MERCY 2528 AXOR - BRCM,Pengurangan,11006.874664,1430893.70632,BBE
IA.BRCM.2024.12.01004,2024-12-12,"PEMAKAIAN MDT019 SHIFT 2 PIT SAMBOJA
HM: 8993",114471,PERSEDIAAN HSD/SOLAR,118,,57406,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT019 - MERCY 2528 AXOR - BRCM,Pengurangan,11006.874664,1298811.210352,BBE
IA.BRCM.2024.12.01005,2024-12-12,"PEMAKAIAN MDT021 SHIFT 2 PIT SAMBOJA
HM: 7921",114471,PERSEDIAAN HSD/SOLAR,74,,57332,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT021 - MERCY 2528 AXOR - BRCM,Pengurangan,11006.874664,814508.725136,BBE
IA.BRCM.2024.12.01006,2024-12-12,"PEMAKAIAN MDT029 SHIFT 2 PIT SAMBOJA
HM: 8091",114471,PERSEDIAAN HSD/SOLAR,156,,57176,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT029 - MERCY 2528 AXOR - BRCM,Pengurangan,11006.874664,1717072.447584,BBE
IA.BRCM.2024.12.01007,2024-12-12,"PEMAKAIAN MDT031 SHIFT 2 PIT SAMBOJA
HM: 8052",114471,PERSEDIAAN HSD/SOLAR,100,,57076,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT031 - MERCY 2528 AXOR - BRCM,Pengurangan,11006.874664,1100687.4664,BBE
IA.BRCM.2024.12.01008,2024-12-12,"PEMAKAIAN MDT047 SHIFT 2 PIT SAMBOJA
HM: 6449.75",114471,PERSEDIAAN HSD/SOLAR,95,,56981,BRCM_P_HE_FUEL,BRCM - SAMBOJA,MDT047 - QUESTER CWE 280 - BRCM,Pengurangan,11006.874664,1045653.09308,BBE
IA.STV.2024.12.00091,2024-12-12,PEMAKAIAN D61 LCT BA 3 MV.SAMI - PLM,114471,PERSEDIAAN HSD/SOLAR,135,,65910,STV_P_HE_FUEL,PINANG,MAM61 - STV,Pengurangan,11006.874664,1485928.07964,BBE
IA.STV.2024.12.00092,2024-12-12,PEMAKAIAN D68 LCT BA 3 MV.SAMI - PLM,114471,PERSEDIAAN HSD/SOLAR,130,,65780,STV_P_HE_FUEL,PINANG,MAM68 - STV,Pengurangan,11006.874664,1430893.70632,BBE
IA.STV.2024.12.00093,2024-12-12,PEMAKAIAN D87 LCT BA 3 MV.SAMI - PLM,114471,PERSEDIAAN HSD/SOLAR,135,,65645,STV_P_HE_FUEL,PINANG,MAM87 - STV,Pengurangan,11006.874664,1485928.07964,BBE
IA.STV.2024.12.00094,2024-12-12,"PEMAKAIAN D84 LCT BA 3 MV.UNITAMA LILY - PLM ""PENAMBAHAN SOLAR""",114471,PERSEDIAAN HSD/SOLAR,100,,65545,STV_P_HE_FUEL,PINANG,MAM84 - STV,Pengurangan,11006.874664,1100687.4664,BBE
IA.STV.2024.12.00095,2024-12-12,"PEMAKAIAN D73 LCT BA 3 MV.UNITAMA LILY - PLM ""PENAMBAHAN SOLAR""",114471,PERSEDIAAN HSD/SOLAR,100,,65445,STV_P_HE_FUEL,PINANG,MAM73 - STV,Pengurangan,11006.874664,1100687.4664,BBE
IA.STV.2024.12.00096,2024-12-12,PEMAKAIAN D84 LCT BA 3 MV.LUMOSO AMAN - PENASCOP,114471,PERSEDIAAN HSD/SOLAR,120,,65325,STV_P_HE_FUEL,PINANG,MAM84 - STV,Pengurangan,11006.874664,1320824.95968,BBE
IA.STV.2024.12.00097,2024-12-12,PEMAKAIAN D81 LCT BA 3 MV.LUMOSO AMAN - PENASCOP,114471,PERSEDIAAN HSD/SOLAR,120,,65205,STV_P_HE_FUEL,PINANG,MAM81 - STV,Pengurangan,11006.874664,1320824.95968,BBE
IA.STV.2024.12.00098,2024-12-12,PEMAKAIAN WL09 LCT BA 3 MV.LUMOSO AMAN - PENASCOP,114471,PERSEDIAAN HSD/SOLAR,120,,65085,STV_P_HE_FUEL,PINANG,WL09 - STV,Pengurangan,11006.874664,1320824.95968,BBE
IA.STV.2024.12.00099,2024-12-12,PEMAKAIAN D61 LCT BA 3 MV.SAMI - PLM,114471,PERSEDIAAN HSD/SOLAR,135,,64950,STV_P_HE_FUEL,PINANG,MAM61 - STV,Pengurangan,11006.874664,1485928.07964,BBE
IA.STV.2024.12.00100,2024-12-12,PEMAKAIAN D68 LCT BA 3 MV.SAMI - PLM,114471,PERSEDIAAN HSD/SOLAR,130,,64820,STV_P_HE_FUEL,PINANG,MAM68 - STV,Pengurangan,11006.874664,1430893.70632,BBE
IA.STV.2024.12.00101,2024-12-12,PEMAKAIAN D87 LCT BA 3 MV.SAMI - PLM,114471,PERSEDIAAN HSD/SOLAR,135,,64685,STV_P_HE_FUEL,PINANG,MAM87 - STV,Pengurangan,11006.874664,1485928.07964,BBE
IA.STV.2024.12.00231,2024-12-12,"PEMAKAIAN PERGERAKAN KAPAL SELAMA PELAYANAN DI MA.BERAU ""10/12"" LCT NJ 68",114471,PERSEDIAAN HSD/SOLAR,340,,55815,STV_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11006.874664,3742337.38576,BBE
IA.STV.2024.12.00232,2024-12-12,PEMAKAIAN D88 LCT NJ 68 MV.MESSIANIAN SPIRE - GBT,114471,PERSEDIAAN HSD/SOLAR,150,,55665,STV_P_HE_FUEL,PINANG,MAM88 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00233,2024-12-12,PEMAKAIAN D62 LCT NJ 68 MV.MESSIANIAN SPIRE - GBT,114471,PERSEDIAAN HSD/SOLAR,140,,55525,STV_P_HE_FUEL,PINANG,MAM62 - STV,Pengurangan,11006.874664,1540962.45296,BBE
IA.STV.2024.12.00234,2024-12-12,PEMAKAIAN WL14 LCT NJ 68 MV.MESSIANIAN SPIRE - GBT,114471,PERSEDIAAN HSD/SOLAR,150,,55375,STV_P_HE_FUEL,PINANG,WL14 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00235,2024-12-12,PEMAKAIAN D92 LCT NJ 68 MV.MANILA TRADER - SKM,114471,PERSEDIAAN HSD/SOLAR,150,,55225,STV_P_HE_FUEL,PINANG,MAM92 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00236,2024-12-12,PEMAKAIAN D71 LCT NJ 68 MV.MANILA TRADER - SKM,114471,PERSEDIAAN HSD/SOLAR,150,,55075,STV_P_HE_FUEL,PINANG,MAM71 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00237,2024-12-12,PEMAKAIAN WL06 LCT NJ 68 MV.MANILA TRADER - SKM,114471,PERSEDIAAN HSD/SOLAR,150,,54925,STV_P_HE_FUEL,PINANG,WL06 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00238,2024-12-12,"PEMAKAIAN PERGERAKAN KAPAL SELAMA PELAYANAN DI MA.BERAU ""11/12"" LCT NJ 68",114471,PERSEDIAAN HSD/SOLAR,320,,54605,STV_P_HE_FUEL,PINANG,CONSUMABLE,Pengurangan,11006.874664,3522199.89248,BBE
IA.STV.2024.12.00239,2024-12-12,PEMAKAIAN D92 LCT NJ 68 MV.MANILA TRADER - SKM,114471,PERSEDIAAN HSD/SOLAR,150,,54455,STV_P_HE_FUEL,PINANG,MAM92 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00240,2024-12-12,PEMAKAIAN D71 LCT NJ 68 MV.MANILA TRADER - SKM,114471,PERSEDIAAN HSD/SOLAR,150,,54305,STV_P_HE_FUEL,PINANG,MAM71 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00241,2024-12-12,PEMAKAIAN WL06 LCT NJ 68 MV.MANILA TRADER - SKM,114471,PERSEDIAAN HSD/SOLAR,100,,54205,STV_P_HE_FUEL,PINANG,WL06 - STV,Pengurangan,11006.874664,1100687.4664,BBE
IA.STV.2024.12.00242,2024-12-12,PEMAKAIAN D09 LCT NJ 68 MV.RUI NING 7 - GBT,114471,PERSEDIAAN HSD/SOLAR,150,,54055,STV_P_HE_FUEL,PINANG,MAM09 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.STV.2024.12.00243,2024-12-12,PEMAKAIAN D07 LCT NJ 68 MV.RUI NING 7 - GBT,114471,PERSEDIAAN HSD/SOLAR,170,,53885,STV_P_HE_FUEL,PINANG,MAM07 - STV,Pengurangan,11006.874664,1871168.69288,BBE
IA.STV.2024.12.00244,2024-12-12,PEMAKAIAN D71 LCT NJ 68 MV.RUI NING 7 - GBT,114471,PERSEDIAAN HSD/SOLAR,150,,53735,STV_P_HE_FUEL,PINANG,MAM71 - STV,Pengurangan,11006.874664,1651031.1996,BBE
IA.2024.12.04498,2024-12-13,"PEMAKAIAN ME021 SHIFT 1 PIT A9
HM: 17734",114471,PERSEDIAAN HSD/SOLAR,550,,196511,A9_P_HE_FUEL,PINANG,ME021 - SANY SY750H - BBE,Pengurangan,11006.874664,6053781.0652,BBE
IA.2024.12.04499,2024-12-13,"PEMAKAIAN ME029 SHIFT 1 PIT A9
HM: 11827.6",114471,PERSEDIAAN HSD/SOLAR,103,,196408,A9_P_HE_FUEL,PINANG,ME029 - HYUNDAI R210W-9S - BBE,Pengurangan,11006.874664,1133708.090392,BBE
IA.2024.12.04500,2024-12-13,"PEMAKAIAN ME031 SHIFT 1 PIT A9
HM: 18134",114471,PERSEDIAAN HSD/SOLAR,572,,195836,A9_P_HE_FUEL,PINANG,ME031 - CAT 395 - BBE,Pengurangan,11006.874664,6295932.307808,BBE
IA.2024.12.04501,2024-12-13,"PEMAKAIAN ME035 SHIFT 1 PIT A9
HM: 13250",114471,PERSEDIAAN HSD/SOLAR,176,,195660,A9_P_HE_FUEL,PINANG,ME035 - SANY SY500H - BBE,Pengurangan,11006.874664,1937209.940864,BBE
IA.2024.12.04502,2024-12-13,"PEMAKAIAN ME041 SHIFT 1 PIT A9
HM: 13210",114471,PERSEDIAAN HSD/SOLAR,110,,195550,A9_P_HE_FUEL,PINANG,ME041 - CAT 330GC - BBE,Pengurangan,11006.874664,1210756.21304,BBE
IA.2024.12.04503,2024-12-13,"PEMAKAIAN ME042 SHIFT 1 PIT A9
HM: 10392",114471,PERSEDIAAN HSD/SOLAR,672,,194878,A9_P_HE_FUEL,PINANG,ME042 - SANY SY750H - BBE,Pengurangan,11006.874664,7396619.774208,BBE
IA.2024.12.04504,2024-12-13,"PEMAKAIAN ME046 SHIFT 1 PIT A9
HM: 12816.6",114471,PERSEDIAAN HSD/SOLAR,200,,194678,A9_P_HE_FUEL,PINANG,ME046 - HITACHI ZX350 - BBE,Pengurangan,11006.874664,2201374.9328,BBE
IA.2024.12.04505,2024-12-13,"PEMAKAIAN ME047 SHIFT 1 PIT A9
HM: 35232",114471,PERSEDIAAN HSD/SOLAR,541,,194137,A9_P_HE_FUEL,PINANG,ME047 - HITACHI ZX870LCH-5G - BBE,Pengurangan,11006.874664,5954719.193224,BBE
IA.2024.12.04506,2024-12-13,"PEMAKAIAN ME049 SHIFT 1 PIT A9
HM: 11632",114471,PERSEDIAAN HSD/SOLAR,432,,193705,A9_P_HE_FUEL,PINANG,ME049 - CAT 374 - BBE,Pengurangan,11006.874664,4754969.854848,BBE
IA.2024.12.04507,2024-12-13,"PEMAKAIAN ME050 SHIFT 1 PIT A9
HM: 11829.9",114471,PERSEDIAAN HSD/SOLAR,591,,193114,A9_P_HE_FUEL,PINANG,ME050 - HITACHI ZX870LCH-5G - BBE,Pengurangan,11006.874664,6505062.926424,BBE
IA.2024.12.04508,2024-12-13,"PEMAKAIAN ME051 SHIFT 1 PIT A9
HM: 10079",114471,PERSEDIAAN HSD/SOLAR,426,,192688,A9_P_HE_FUEL,PINANG,ME051 - KOMATSU PC-500 - BBE,Pengurangan,11006.874664,4688928.606864,BBE
IA.2024.12.04509,2024-12-13,"PEMAKAIAN ME054 SHIFT 1 PIT A9
HM: 10075",114471,PERSEDIAAN HSD/SOLAR,660,,192028,A9_P_HE_FUEL,PINANG,ME054 - HITACHI ZX870LCH-5G - BBE,Pengurangan,11006.874664,7264537.27824,BBE
IA.2024.12.04510,2024-12-13,"PEMAKAIAN ME056 SHIFT 1 PIT A9
HM: 10604",114471,PERSEDIAAN HSD/SOLAR,588,,191440,A9_P_HE_FUEL,PINANG,ME056 - CAT 374 - BBE,Pengurangan,11006.874664,6472042.302432,BBE
IA.2024.12.04511,2024-12-13,"PEMAKAIAN ME058 SHIFT 1 PIT A9
HM: 10922",114471,PERSEDIAAN HSD/SOLAR,251,,191189,A9_P_HE_FUEL,PINANG,ME058 - HITACHI ZX350 - BBE,Pengurangan,11006.874664,2762725.540664,BBE
IA.2024.12.04512,2024-12-13,"PEMAKAIAN ME059 SHIFT 1 PIT A9
HM: 9632",114471,PERSEDIAAN HSD/SOLAR,120,,191069,A9_P_HE_FUEL,PINANG,ME059 - HITACHI ZX200 - BBE,Pengurangan,11006.874664,1320824.95968,BBE
IA.2024.12.04513,2024-12-13,"PEMAKAIAN ME060 SHIFT 1 PIT A9
HM: 7956.9",114471,PERSEDIAAN HSD/SOLAR,63,,191006,A9_P_HE_FUEL,PINANG,ME060 - HITACHI ZX200 - BBE,Pengurangan,11006.874664,693433.103832,BBE
IA.2024.12.04514,2024-12-13,"PEMAKAIAN ME061 SHIFT 1 PIT A9
HM: 8209.1",114471,PERSEDIAAN HSD/SOLAR,681,,190325,A9_P_HE_FUEL,PINANG,ME061 - CAT 6015B - BBE,Pengurangan,11006.874664,7495681.646184,BBE
IA.2024.12.04515,2024-12-13,"PEMAKAIAN ME062 SHIFT 1 PIT A9
HM: 7960",114471,PERSEDIAAN HSD/SOLAR,912,,189413,A9_P_HE_FUEL,PINANG,ME062 - CAT 6015B - BBE,Pengurangan,11006.874664,10038269.693568,BBE
IA.2024.12.04516,2024-12-13,"PEMAKAIAN ME063 SHIFT 1 PIT A9
HM: 2949.8",114471,PERSEDIAAN HSD/SOLAR,116,,189297,A9_P_HE_FUEL,PINANG,ME063 - HYUNDAI R210W - BBE,Pengurangan,11006.874664,1276797.461024,BBE
IA.2024.12.04517,2024-12-13,"PEMAKAIAN ME065 SHIFT 1 PIT A9
HM: 2961",114471,PERSEDIAAN HSD/SOLAR,1109,,188188,A9_P_HE_FUEL,PINANG,ME065 - KOMATSU PC1250 - BBE,Pengurangan,11006.874664,12206624.002376,BBE
IA.2024.12.04518,2024-12-13,"PEMAKAIAN ME071 SHIFT 1 PIT A9
HM: 1713.4",114471,PERSEDIAAN HSD/SOLAR,190,,187998,A9_P_HE_FUEL,PINANG,ME071 - HITACHI ZX350 - BBE,Pengurangan,11006.874664,2091306.18616,BBE
IA.2024.12.04519,2024-12-13,"PEMAKAIAN OHT003 SHIFT 1 PIT A9
HM: 33108.3",114471,PERSEDIAAN HSD/SOLAR,230,,187768,A9_P_HE_FUEL,PINANG,OHT003 - CAT 773E - BBE,Pengurangan,11006.874664,2531581.17272,BBE
IA.2024.12.04520,2024-12-13,"PEMAKAIAN OHT007 SHIFT 1 PIT A9
HM: 33857.4",114471,PERSEDIAAN HSD/SOLAR,190,,187578,A9_P_HE_FUEL,PINANG,OHT007 - CAT 773E - BBE,Pengurangan,11006.874664,2091306.18616,BBE
IA.2024.12.04521,2024-12-13,"PEMAKAIAN OHT009 SHIFT 1 PIT A9
HM: 38359",114471,PERSEDIAAN HSD/SOLAR,181,,187397,A9_P_HE_FUEL,PINANG,OHT009 - CAT 773E - BBE,Pengurangan,11006.874664,1992244.314184,BBE
IA.2024.12.04522,2024-12-13,"PEMAKAIAN OHT010 SHIFT 1 PIT A9
HM: 36315",114471,PERSEDIAAN HSD/SOLAR,230,,187167,A9_P_HE_FUEL,PINANG,OHT010 - CAT 773E - BBE,Pengurangan,11006.874664,2531581.17272,BBE
IA.2024.12.04523,2024-12-13,"PEMAKAIAN OHT012 SHIFT 1 PIT A9
HM: 36759.9",114471,PERSEDIAAN HSD/SOLAR,163,,187004,A9_P_HE_FUEL,PINANG,OHT012 - CAT 773E - BBE,Pengurangan,11006.874664,1794120.570232,BBE
IA.2024.12.04524,2024-12-13,"PEMAKAIAN OHT026 SHIFT 1 PIT A9
HM: 11433.6",114471,PERSEDIAAN HSD/SOLAR,172,,186832,A9_P_HE_FUEL,PINANG,OHT026 - LGMG CMT96 - BBE,Pengurangan,11006.874664,1893182.442208,BBE
IA.2024.12.04525,2024-12-13,"PEMAKAIAN OHT052 SHIFT 1 PIT A9
HM: 426.3",114471,PERSEDIAAN HSD/SOLAR,215,,186617,A9_P_HE_FUEL,PINANG,OHT052 - TR 50 D - BBE,Pengurangan,11006.874664,2366478.05276,BBE
IA.2024.12.04526,2024-12-13,"PEMAKAIAN OHT058 SHIFT 1 PIT A9
HM: 15613",114471,PERSEDIAAN HSD/SOLAR,167,,186450,A9_P_HE_FUEL,PINANG,OHT058 - CAT 773E - BBE,Pengurangan,11006.874664,1838148.068888,BBE
IA.2024.12.04527,2024-12-13,"PEMAKAIAN OHT060 SHIFT 1 PIT A9
HM: 13107.4",114471,PERSEDIAAN HSD/SOLAR,58,,186392,A9_P_HE_FUEL,PINANG,OHT060 - CAT 773E - BBE,Pengurangan,11006.874664,638398.730512,BBE
IA.2024.12.04528,2024-12-13,"PEMAKAIAN OHT066 SHIFT 1 PIT A9
HM: 12901.6",114471,PERSEDIAAN HSD/SOLAR,220,,186172,A9_P_HE_FUEL,PINANG,OHT066 - CAT 773E - BBE,Pengurangan,11006.874664,2421512.42608,BBE
IA.2024.12.04529,2024-12-13,"PEMAKAIAN OHT067 SHIFT 1 PIT A9
HM: 12327",114471,PERSEDIAAN HSD/SOLAR,332,,185840,A9_P_HE_FUEL,PINANG,OHT067 - CAT 773E - BBE,Pengurangan,11006.874664,3654282.388448,BBE
IA.2024.12.04530,2024-12-13,"PEMAKAIAN OHT068 SHIFT 1 PIT A9
HM: 12435",114471,PERSEDIAAN HSD/SOLAR,160,,185680,A9_P_HE_FUEL,PINANG,OHT068 - CAT 773E - BBE,Pengurangan,11006.874664,1761099.94624,BBE
IA.2024.12.04531,2024-12-13,"PEMAKAIAN OHT070 SHIFT 1 PIT A9
HM: 11948",114471,PERSEDIAAN HSD/SOLAR,149,,185531,A9_P_HE_FUEL,PINANG,OHT070 - CAT 773E - BBE,Pengurangan,11006.874664,1640024.324936,BBE
IA.2024.12.04532,2024-12-13,"PEMAKAIAN OHT071 SHIFT 1 PIT A9
HM: 11526.4",114471,PERSEDIAAN HSD/SOLAR,225,,185306,A9_P_HE_FUEL,PINANG,OHT071 - CAT 773E - BBE,Pengurangan,11006.874664,2476546.7994,BBE
IA.2024.12.04533,2024-12-13,"PEMAKAIAN OHT074 SHIFT 1 PIT A9
HM: 11718.5",114471,PERSEDIAAN HSD/SOLAR,190,,185116,A9_P_HE_FUEL,PINANG,OHT074 - CAT 773E - BBE,Pengurangan,11006.874664,2091306.18616,BBE
IA.2024.12.04534,2024-12-13,"PEMAKAIAN OHT075 SHIFT 1 PIT A9
HM: 10764.8",114471,PERSEDIAAN HSD/SOLAR,190,,184926,A9_P_HE_FUEL,PINANG,OHT075 - CAT 773E - BBE,Pengurangan,11006.874664,2091306.18616,BBE
IA.2024.12.04535,2024-12-13,"PEMAKAIAN OHT076 SHIFT 1 PIT A9
HM: 11663",114471,PERSEDIAAN HSD/SOLAR,210,,184716,A9_P_HE_FUEL,PINANG,OHT076 - CAT 773E - BBE,Pengurangan,11006.874664,2311443.67944,BBE
IA.2024.12.04536,2024-12-13,"PEMAKAIAN OHT081 SHIFT 1 PIT A9
HM: 11575",114471,PERSEDIAAN HSD/SOLAR,250,,184466,A9_P_HE_FUEL,PINANG,OHT081 - CAT 773E - BBE,Pengurangan,11006.874664,2751718.666,BBE
IA.2024.12.04537,2024-12-13,"PEMAKAIAN OHT082 SHIFT 1 PIT A9
HM: 11157.9",114471,PERSEDIAAN HSD/SOLAR,136,,184330,A9_P_HE_FUEL,PINANG,OHT082 - CAT 773E - BBE,Pengurangan,11006.874664,1496934.954304,BBE
IA.2024.12.04538,2024-12-13,"PEMAKAIAN OHT083 SHIFT 1 PIT A9
HM: 11079.6",114471,PERSEDIAAN HSD/SOLAR,140,,184190,A9_P_HE_FUEL,PINANG,OHT083 - CAT 773E - BBE,Pengurangan,11006.874664,1540962.45296,BBE
IA.2024.12.04539,2024-12-13,"PEMAKAIAN OHT086 SHIFT 1 PIT A9
HM: 8815.5",114471,PERSEDIAAN HSD/SOLAR,250,,183940,A9_P_HE_FUEL,PINANG,OHT086 - CAT 773E - BBE,Pengurangan,11006.874664,2751718.666,BBE
IA.2024.12.04540,2024-12-13,"PEMAKAIAN OHT088 SHIFT 1 PIT A9
HM: 9350.8",114471,PERSEDIAAN HSD/SOLAR,168,,183772,A9_P_HE_FUEL,PINANG,OHT088 - CAT 773E - BBE,Pengurangan,11006.874664,1849154.943552,BBE
IA.2024.12.04541,2024-12-13,"PEMAKAIAN OHT089 SHIFT 1 PIT A9
HM: 10652.5",114471,PERSEDIAAN HSD/SOLAR,249,,183523,A9_P_HE_FUEL,PINANG,OHT089 - CAT 773E - BBE,Pengurangan,11006.874664,2740711.791336,BBE
IA.2024.12.04542,2024-12-13,"PEMAKAIAN OHT097 SHIFT 1 PIT A9
HM: 8091.8",114471,PERSEDIAAN HSD/SOLAR,150,,183373,A9_P_HE_FUEL,PINANG,OHT097 - CAT 773E - BBE,Pengurangan,11006.874664,1651031.1996,BBE
IA.2024.12.04543,2024-12-13,"PEMAKAIAN OHT100 SHIFT 1 PIT A9
HM: 7250",114471,PERSEDIAAN HSD/SOLAR,225,,183148,A9_P_HE_FUEL,PINANG,OHT100 - CAT 773E - BBE,Pengurangan,11006.874664,2476546.7994,BBE
IA.2024.12.04544,2024-12-13,"PEMAKAIAN OHT107 SHIFT 1 PIT A9
HM: 2739",114471,PERSEDIAAN HSD/SOLAR,370,,182778,A9_P_HE_FUEL,PINANG,OHT107 - KOMATSU HD785-7 - BBE,Pengurangan,11006.874664,4072543.62568,BBE
IA.2024.12.04545,2024-12-13,"PEMAKAIAN OHT108 SHIFT 1 PIT A9
HM: 2830",114471,PERSEDIAAN HSD/SOLAR,387,,182391,A9_P_HE_FUEL,PINANG,OHT108 - KOMATSU HD785-7 - BBE,Pengurangan,11006.874664,4259660.494968,BBE
IA.2024.12.04546,2024-12-13,"PEMAKAIAN OHT109 SHIFT 1 PIT A9
HM: 2825.9",114471,PERSEDIAAN HSD/SOLAR,420,,181971,A9_P_HE_FUEL,PINANG,OHT109 - KOMATSU HD785-7 - BBE,Pengurangan,11006.874664,4622887.35888,BBE
IA.2024.12.04547,2024-12-13,"PEMAKAIAN OHT110 SHIFT 1 PIT A9
HM: 2888.9",114471,PERSEDIAAN HSD/SOLAR,435,,181536,A9_P_HE_FUEL,PINANG,OHT110 - KOMATSU HD785-7 - BBE,Pengurangan,11006.874664,4787990.47884,BBE
IA.2024.12.04548,2024-12-13,"PEMAKAIAN OHT111 SHIFT 1 PIT A9
HM: 2699",114471,PERSEDIAAN HSD/SOLAR,409,,181127,A9_P_HE_FUEL,PINANG,OHT111 - KOMATSU HD785-7 - BBE,Pengurangan,11006.874664,4501811.737576,BBE
IA.2024.12.04549,2024-12-13,"PEMAKAIAN MD011 SHIFT 1 PIT A9
HM: 16525.7",114471,PERSEDIAAN HSD/SOLAR,347,,180780,A9_P_HE_FUEL,PINANG,MD011 - CAT D9T - BBE,Pengurangan,11006.874664,3819385.508408,BBE
IA.2024.12.04550,2024-12-13,"PEMAKAIAN MD020 SHIFT 1 PIT A9
HM: 12709.5",114471,PERSEDIAAN HSD/SOLAR,161,,180619,A9_P_HE_FUEL,PINANG,MD020 - CAT D6GC - BBE,Pengurangan,11006.874664,1772106.820904,BBE
IA.2024.12.04551,2024-12-13,"PEMAKAIAN MD021 SHIFT 1 PIT A9
HM: 12493.9",114471,PERSEDIAAN HSD/SOLAR,260,,180359,A9_P_HE_FUEL,PINANG,MD021 - CAT D6R GC - BBE,Pengurangan,11006.874664,2861787.41264,BBE
IA.2024.12.04552,2024-12-13,"PEMAKAIAN MD027 SHIFT 1 PIT A9
HM: 14169",114471,PERSEDIAAN HSD/SOLAR,224,,180135,A9_P_HE_FUEL,PINANG,MD027 - KOMATSU D85ESS - BBE,Pengurangan,11006.874664,2465539.924736,BBE
IA.2024.12.04553,2024-12-13,"PEMAKAIAN MD028 SHIFT 1 PIT A9
HM: 13594.5",114471,PERSEDIAAN HSD/SOLAR,174,,179961,A9_P_HE_FUEL,PINANG,MD028 - KOMATSU D85ESS - BBE,Pengurangan,11006.874664,1915196.191536,BBE
IA.2024.12.04554,2024-12-13,"PEMAKAIAN MD029 SHIFT 1 PIT A9
HM: 13490",114471,PERSEDIAAN HSD/SOLAR,607,,179354,A9_P_HE_FUEL,PINANG,MD029 - KOMATSU 375A - BBE,Pengurangan,11006.874664,6681172.921048,BBE
IA.2024.12.04555,2024-12-13,"PEMAKAIAN MD030 SHIFT 1 PIT A9
HM: 10445.9",114471,PERSEDIAAN HSD/SOLAR,146,,179208,A9_P_HE_FUEL,PINANG,MD030 - KOMATSU D85ESS - BBE,Pengurangan,11006.874664,1607003.700944,BBE
IA.2024.12.04556,2024-12-13,"PEMAKAIAN MD032 SHIFT 1 PIT A9
HM: 10163.3",114471,PERSEDIAAN HSD/SOLAR,345,,178863,A9_P_HE_FUEL,PINANG,MD032 - KOMATSU D85ESS - BBE,Pengurangan,11006.874664,3797371.75908,BBE
IA.2024.12.04557,2024-12-13,"PEMAKAIAN MD036 SHIFT 1 PIT A9
HM: 8340.3",114471,PERSEDIAAN HSD/SOLAR,157,,178706,A9_P_HE_FUEL,PINANG,MD036 - KOMATSU D85ESS - BBE,Pengurangan,11006.874664,1728079.322248,BBE
IA.2024.12.04558,2024-12-13,"PEMAKAIAN MD037 SHIFT 1 PIT A9
HM: 8617",114471,PERSEDIAAN HSD/SOLAR,297,,178409,A9_P_HE_FUEL,PINANG,MD037 - KOMATSU D85ESS - BBE,Pengurangan,11006.874664,3269041.775208,BBE
IA.2024.12.04559,2024-12-13,"PEMAKAIAN MD038 SHIFT 1 PIT A9
HM: 8338",114471,PERSEDIAAN HSD/SOLAR,298,,178111,A9_P_HE_FUEL,PINANG,MD038 - KOMATSU D85ESS - BBE,Pengurangan,11006.874664,3280048.649872,BBE
